#  1D Burgers equation solver results
#  ==================================
#  spatial order of accuracy =  4
#  nu = 1.
#  dt = .6258068143677011E-3
#  steps =  959
  0.00000       0.607962E-07   0.184383E-06   0.370505E-06   0.616983E-06   0.920316E-06   0.127610E-05   0.167928E-05   0.212443E-05   0.260584E-05   0.311764E-05   0.365394E-05   0.420885E-05   0.477655E-05   0.535134E-05   0.592767E-05   0.650012E-05   0.706350E-05   0.761278E-05   0.814318E-05   0.865009E-05   0.912913E-05   0.957616E-05   0.998722E-05   0.103586E-04   0.106868E-04   0.109684E-04   0.112005E-04   0.113800E-04   0.115042E-04   0.115707E-04   0.115771E-04   0.115212E-04   0.114009E-04   0.112145E-04   0.109602E-04   0.106365E-04   0.102421E-04   0.977548E-05   0.923567E-05   0.862162E-05   0.793241E-05   0.716725E-05   0.632547E-05   0.540647E-05   0.440978E-05   0.333498E-05   0.218177E-05   0.949926E-06  -0.360715E-06  -0.175023E-05  -0.321863E-05  -0.476586E-05  -0.639181E-05  -0.809630E-05  -0.987911E-05  -0.117400E-04  -0.136785E-04  -0.156944E-04  -0.177873E-04  -0.199566E-04  -0.222020E-04  -0.245228E-04  -0.269186E-04  -0.293887E-04  -0.319325E-04  -0.345494E-04  -0.372388E-04  -0.400000E-04  -0.428323E-04  -0.457349E-04  -0.487071E-04  -0.517482E-04  -0.548575E-04  -0.580341E-04  -0.612772E-04  -0.645862E-04  -0.679601E-04  -0.713982E-04  -0.748997E-04  -0.784637E-04  -0.820895E-04  -0.857761E-04  -0.895228E-04  -0.933288E-04  -0.971931E-04  -0.101115E-03  -0.105094E-03  -0.109128E-03  -0.113218E-03  -0.117362E-03  -0.121559E-03  -0.125809E-03  -0.130111E-03  -0.134464E-03  -0.138867E-03  -0.143320E-03  -0.147820E-03  -0.152369E-03  -0.156965E-03  -0.161607E-03  -0.166294E-03  -0.171026E-03  -0.175802E-03  -0.180621E-03  -0.185483E-03  -0.190386E-03  -0.195330E-03  -0.200314E-03  -0.205338E-03  -0.210401E-03  -0.215501E-03  -0.220639E-03  -0.225813E-03  -0.231024E-03  -0.236270E-03  -0.241550E-03  -0.246865E-03  -0.252212E-03  -0.257593E-03  -0.263005E-03  -0.268449E-03  -0.273924E-03  -0.279429E-03  -0.284964E-03  -0.290527E-03  -0.296119E-03  -0.301739E-03  -0.307386E-03  -0.313060E-03  -0.318760E-03  -0.324486E-03  -0.330236E-03  -0.336011E-03  -0.341811E-03  -0.347633E-03  -0.353479E-03  -0.359348E-03  -0.365238E-03  -0.371150E-03  -0.377083E-03  -0.383036E-03  -0.389010E-03  -0.395003E-03  -0.401016E-03  -0.407047E-03  -0.413097E-03  -0.419164E-03  -0.425249E-03  -0.431352E-03  -0.437471E-03  -0.443606E-03  -0.449757E-03  -0.455924E-03  -0.462105E-03  -0.468302E-03  -0.474513E-03  -0.480738E-03  -0.486976E-03  -0.493228E-03  -0.499493E-03  -0.505771E-03  -0.512061E-03  -0.518363E-03  -0.524676E-03  -0.531001E-03  -0.537338E-03  -0.543684E-03  -0.550042E-03  -0.556409E-03  -0.562786E-03  -0.569173E-03  -0.575569E-03  -0.581975E-03  -0.588389E-03  -0.594811E-03  -0.601242E-03  -0.607681E-03  -0.614128E-03  -0.620582E-03  -0.627043E-03  -0.633512E-03  -0.639987E-03  -0.646469E-03  -0.652957E-03  -0.659452E-03  -0.665952E-03  -0.672458E-03  -0.678970E-03  -0.685487E-03  -0.692009E-03  -0.698536E-03  -0.705068E-03  -0.711605E-03  -0.718145E-03  -0.724691E-03  -0.731240E-03  -0.737793E-03  -0.744349E-03  -0.750910E-03  -0.757473E-03  -0.764040E-03  -0.770610E-03  -0.777183E-03  -0.783758E-03  -0.790337E-03  -0.796917E-03  -0.803500E-03  -0.810086E-03  -0.816673E-03  -0.823262E-03  -0.829854E-03  -0.836446E-03  -0.843041E-03  -0.849637E-03  -0.856234E-03  -0.862833E-03  -0.869432E-03  -0.876033E-03  -0.882634E-03  -0.889237E-03  -0.895840E-03  -0.902444E-03  -0.909048E-03  -0.915652E-03  -0.922257E-03  -0.928862E-03  -0.935468E-03  -0.942073E-03  -0.948679E-03  -0.955284E-03  -0.961889E-03  -0.968494E-03  -0.975098E-03  -0.981702E-03  -0.988306E-03  -0.994909E-03  -0.100151E-02  -0.100811E-02  -0.101471E-02  -0.102131E-02  -0.102791E-02  -0.103451E-02  -0.104111E-02  -0.104771E-02  -0.105430E-02  -0.106090E-02  -0.106749E-02  -0.107408E-02  -0.108067E-02  -0.108726E-02  -0.109385E-02  -0.110043E-02  -0.110702E-02  -0.111360E-02  -0.112018E-02  -0.112676E-02  -0.113334E-02  -0.113992E-02  -0.114649E-02  -0.115307E-02  -0.115964E-02  -0.116621E-02  -0.117278E-02  -0.117934E-02  -0.118591E-02  -0.119247E-02  -0.119903E-02  -0.120559E-02  -0.121215E-02  -0.121870E-02  -0.122525E-02  -0.123180E-02  -0.123835E-02  -0.124490E-02  -0.125144E-02  -0.125798E-02  -0.126452E-02  -0.127106E-02  -0.127760E-02  -0.128413E-02  -0.129066E-02  -0.129719E-02  -0.130372E-02  -0.131024E-02  -0.131676E-02  -0.132328E-02  -0.132980E-02  -0.133632E-02  -0.134283E-02  -0.134934E-02  -0.135585E-02  -0.136235E-02  -0.136886E-02  -0.137536E-02  -0.138186E-02  -0.138836E-02  -0.139485E-02  -0.140134E-02  -0.140783E-02  -0.141432E-02  -0.142081E-02  -0.142729E-02  -0.143377E-02  -0.144025E-02  -0.144673E-02  -0.145320E-02  -0.145967E-02  -0.146614E-02  -0.147261E-02  -0.147908E-02  -0.148554E-02  -0.149200E-02  -0.149846E-02  -0.150491E-02  -0.151137E-02  -0.151782E-02  -0.152427E-02  -0.153072E-02  -0.153716E-02  -0.154361E-02  -0.155005E-02  -0.155648E-02  -0.156292E-02  -0.156936E-02  -0.157579E-02  -0.158222E-02  -0.158865E-02  -0.159507E-02  -0.160149E-02  -0.160792E-02  -0.161434E-02  -0.162075E-02  -0.162717E-02  -0.163358E-02  -0.163999E-02  -0.164640E-02  -0.165281E-02  -0.165922E-02  -0.166562E-02  -0.167202E-02  -0.167842E-02  -0.168482E-02  -0.169122E-02  -0.169761E-02  -0.170400E-02  -0.171039E-02  -0.171678E-02  -0.172317E-02  -0.172956E-02  -0.173594E-02  -0.174232E-02  -0.174870E-02  -0.175508E-02  -0.176146E-02  -0.176783E-02  -0.177421E-02  -0.178058E-02  -0.178695E-02  -0.179332E-02  -0.179968E-02  -0.180605E-02  -0.181241E-02  -0.181878E-02  -0.182514E-02  -0.183150E-02  -0.183785E-02  -0.184421E-02  -0.185057E-02  -0.185692E-02  -0.186327E-02  -0.186962E-02  -0.187597E-02  -0.188232E-02  -0.188867E-02  -0.189502E-02  -0.190136E-02  -0.190771E-02  -0.191405E-02  -0.192039E-02  -0.192673E-02  -0.193307E-02  -0.193941E-02  -0.194574E-02  -0.195208E-02  -0.195842E-02  -0.196475E-02  -0.197108E-02  -0.197742E-02  -0.198375E-02  -0.199008E-02  -0.199641E-02  -0.200273E-02  -0.200906E-02  -0.201539E-02  -0.202171E-02  -0.202804E-02  -0.203436E-02  -0.204069E-02  -0.204701E-02  -0.205333E-02  -0.205966E-02  -0.206598E-02  -0.207230E-02  -0.207862E-02  -0.208494E-02  -0.209125E-02  -0.209757E-02  -0.210389E-02  -0.211021E-02  -0.211652E-02  -0.212284E-02  -0.212916E-02  -0.213547E-02  -0.214179E-02  -0.214810E-02  -0.215442E-02  -0.216073E-02  -0.216704E-02  -0.217336E-02  -0.217967E-02  -0.218599E-02  -0.219230E-02  -0.219861E-02  -0.220492E-02  -0.221124E-02  -0.221755E-02  -0.222386E-02  -0.223017E-02  -0.223649E-02  -0.224280E-02  -0.224911E-02  -0.225543E-02  -0.226174E-02  -0.226805E-02  -0.227436E-02  -0.228068E-02  -0.228699E-02  -0.229330E-02  -0.229962E-02  -0.230593E-02  -0.231225E-02  -0.231856E-02  -0.232487E-02  -0.233119E-02  -0.233751E-02  -0.234382E-02  -0.235014E-02  -0.235645E-02  -0.236277E-02  -0.236909E-02  -0.237541E-02  -0.238173E-02  -0.238804E-02  -0.239436E-02  -0.240068E-02  -0.240701E-02  -0.241333E-02  -0.241965E-02  -0.242597E-02  -0.243230E-02  -0.243862E-02  -0.244495E-02  -0.245127E-02  -0.245760E-02  -0.246392E-02  -0.247025E-02  -0.247658E-02  -0.248291E-02  -0.248924E-02  -0.249557E-02  -0.250191E-02  -0.250824E-02  -0.251457E-02  -0.252091E-02  -0.252725E-02  -0.253358E-02  -0.253992E-02  -0.254626E-02  -0.255260E-02  -0.255895E-02  -0.256529E-02  -0.257163E-02  -0.257798E-02  -0.258433E-02  -0.259067E-02  -0.259702E-02  -0.260337E-02  -0.260973E-02  -0.261608E-02  -0.262243E-02  -0.262879E-02  -0.263515E-02  -0.264151E-02  -0.264787E-02  -0.265423E-02  -0.266059E-02  -0.266695E-02  -0.267332E-02  -0.267969E-02  -0.268606E-02  -0.269243E-02  -0.269880E-02  -0.270517E-02  -0.271155E-02  -0.271793E-02  -0.272431E-02  -0.273069E-02  -0.273707E-02  -0.274345E-02  -0.274984E-02  -0.275623E-02  -0.276262E-02  -0.276901E-02  -0.277540E-02  -0.278179E-02  -0.278819E-02  -0.279459E-02  -0.280099E-02  -0.280739E-02  -0.281380E-02  -0.282020E-02  -0.282661E-02  -0.283302E-02  -0.283943E-02  -0.284585E-02  -0.285227E-02  -0.285868E-02  -0.286511E-02  -0.287153E-02  -0.287795E-02  -0.288438E-02  -0.289081E-02  -0.289724E-02  -0.290367E-02  -0.291011E-02  -0.291655E-02  -0.292299E-02  -0.292943E-02  -0.293588E-02  -0.294232E-02  -0.294877E-02  -0.295523E-02  -0.296168E-02  -0.296814E-02  -0.297460E-02  -0.298106E-02  -0.298752E-02  -0.299399E-02  -0.300046E-02  -0.300693E-02  -0.301341E-02  -0.301988E-02  -0.302636E-02  -0.303284E-02  -0.303933E-02  -0.304582E-02  -0.305231E-02  -0.305880E-02  -0.306529E-02  -0.307179E-02  -0.307829E-02  -0.308480E-02  -0.309130E-02  -0.309781E-02  -0.310432E-02  -0.311084E-02  -0.311735E-02  -0.312387E-02  -0.313040E-02  -0.313692E-02  -0.314345E-02  -0.314998E-02  -0.315652E-02  -0.316305E-02  -0.316959E-02  -0.317614E-02  -0.318268E-02  -0.318923E-02  -0.319578E-02  -0.320234E-02  -0.320890E-02  -0.321546E-02  -0.322202E-02  -0.322859E-02  -0.323516E-02  -0.324173E-02  -0.324831E-02  -0.325489E-02  -0.326147E-02  -0.326806E-02  -0.327465E-02  -0.328124E-02  -0.328784E-02  -0.329444E-02  -0.330104E-02  -0.330765E-02  -0.331426E-02  -0.332087E-02  -0.332748E-02  -0.333410E-02  -0.334073E-02  -0.334735E-02  -0.335398E-02  -0.336061E-02  -0.336725E-02  -0.337389E-02  -0.338053E-02  -0.338718E-02  -0.339383E-02  -0.340048E-02  -0.340714E-02  -0.341380E-02  -0.342046E-02  -0.342713E-02  -0.343380E-02  -0.344047E-02  -0.344715E-02  -0.345383E-02  -0.346052E-02  -0.346721E-02  -0.347390E-02  -0.348060E-02  -0.348730E-02  -0.349400E-02  -0.350071E-02  -0.350742E-02  -0.351413E-02  -0.352085E-02  -0.352757E-02  -0.353430E-02  -0.354103E-02  -0.354776E-02  -0.355450E-02  -0.356124E-02  -0.356799E-02  -0.357474E-02  -0.358149E-02  -0.358825E-02  -0.359501E-02  -0.360177E-02  -0.360854E-02  -0.361531E-02  -0.362209E-02  -0.362887E-02  -0.363565E-02  -0.364244E-02  -0.364923E-02  -0.365603E-02  -0.366283E-02  -0.366964E-02  -0.367644E-02  -0.368326E-02  -0.369007E-02  -0.369689E-02  -0.370372E-02  -0.371055E-02  -0.371738E-02  -0.372422E-02  -0.373106E-02  -0.373791E-02  -0.374476E-02  -0.375161E-02  -0.375847E-02  -0.376533E-02  -0.377220E-02  -0.377907E-02  -0.378594E-02  -0.379282E-02  -0.379971E-02  -0.380659E-02  -0.381349E-02  -0.382038E-02  -0.382728E-02  -0.383419E-02  -0.384110E-02  -0.384801E-02  -0.385493E-02  -0.386186E-02  -0.386878E-02  -0.387571E-02  -0.388265E-02  -0.388959E-02  -0.389654E-02  -0.390349E-02  -0.391044E-02  -0.391740E-02  -0.392436E-02  -0.393133E-02  -0.393830E-02  -0.394528E-02  -0.395226E-02  -0.395924E-02  -0.396624E-02  -0.397323E-02  -0.398023E-02  -0.398723E-02  -0.399424E-02  -0.400126E-02  -0.400827E-02  -0.401530E-02  -0.402232E-02  -0.402936E-02  -0.403639E-02  -0.404343E-02  -0.405048E-02  -0.405753E-02  -0.406459E-02  -0.407165E-02  -0.407871E-02  -0.408578E-02  -0.409286E-02  -0.409994E-02  -0.410702E-02  -0.411411E-02  -0.412120E-02  -0.412830E-02  -0.413540E-02  -0.414251E-02  -0.414963E-02  -0.415674E-02  -0.416387E-02  -0.417099E-02  -0.417813E-02  -0.418526E-02  -0.419241E-02  -0.419955E-02  -0.420671E-02  -0.421386E-02  -0.422103E-02  -0.422819E-02  -0.423537E-02  -0.424254E-02  -0.424973E-02  -0.425691E-02  -0.426411E-02  -0.427130E-02  -0.427851E-02  -0.428571E-02  -0.429293E-02  -0.430014E-02  -0.430737E-02  -0.431460E-02  -0.432183E-02  -0.432907E-02  -0.433631E-02  -0.434356E-02  -0.435081E-02  -0.435807E-02  -0.436533E-02  -0.437260E-02  -0.437988E-02  -0.438716E-02  -0.439444E-02  -0.440173E-02  -0.440903E-02  -0.441633E-02  -0.442363E-02  -0.443094E-02  -0.443826E-02  -0.444558E-02  -0.445291E-02  -0.446024E-02  -0.446758E-02  -0.447492E-02  -0.448227E-02  -0.448962E-02  -0.449698E-02  -0.450435E-02  -0.451172E-02  -0.451909E-02  -0.452647E-02  -0.453386E-02  -0.454125E-02  -0.454864E-02  -0.455605E-02  -0.456345E-02  -0.457087E-02  -0.457829E-02  -0.458571E-02  -0.459314E-02  -0.460057E-02  -0.460801E-02  -0.461546E-02  -0.462291E-02  -0.463037E-02  -0.463783E-02  -0.464530E-02  -0.465277E-02  -0.466025E-02  -0.466774E-02  -0.467523E-02  -0.468272E-02  -0.469022E-02  -0.469773E-02  -0.470524E-02  -0.471276E-02  -0.472029E-02  -0.472782E-02  -0.473535E-02  -0.474289E-02  -0.475044E-02  -0.475799E-02  -0.476555E-02  -0.477311E-02  -0.478068E-02  -0.478826E-02  -0.479584E-02  -0.480342E-02  -0.481102E-02  -0.481862E-02  -0.482622E-02  -0.483383E-02  -0.484145E-02  -0.484907E-02  -0.485669E-02  -0.486433E-02  -0.487197E-02  -0.487961E-02  -0.488726E-02  -0.489492E-02  -0.490258E-02  -0.491025E-02  -0.491792E-02  -0.492560E-02  -0.493329E-02  -0.494098E-02  -0.494868E-02  -0.495638E-02  -0.496409E-02  -0.497181E-02  -0.497953E-02  -0.498725E-02  -0.499499E-02  -0.500273E-02  -0.501047E-02  -0.501822E-02  -0.502598E-02  -0.503374E-02  -0.504151E-02  -0.504929E-02  -0.505707E-02  -0.506486E-02  -0.507265E-02  -0.508045E-02  -0.508826E-02  -0.509607E-02  -0.510389E-02  -0.511171E-02  -0.511954E-02  -0.512738E-02  -0.513522E-02  -0.514307E-02  -0.515093E-02  -0.515879E-02  -0.516665E-02  -0.517453E-02  -0.518241E-02  -0.519029E-02  -0.519819E-02  -0.520608E-02  -0.521399E-02  -0.522190E-02  -0.522982E-02  -0.523774E-02  -0.524567E-02  -0.525361E-02  -0.526155E-02  -0.526950E-02  -0.527745E-02  -0.528541E-02  -0.529338E-02  -0.530135E-02  -0.530933E-02  -0.531732E-02  -0.532531E-02  -0.533331E-02  -0.534132E-02  -0.534933E-02  -0.535735E-02  -0.536537E-02  -0.537341E-02  -0.538144E-02  -0.538949E-02  -0.539754E-02  -0.540560E-02  -0.541366E-02  -0.542173E-02  -0.542981E-02  -0.543789E-02  -0.544598E-02  -0.545408E-02  -0.546218E-02  -0.547029E-02  -0.547840E-02  -0.548653E-02  -0.549466E-02  -0.550279E-02  -0.551093E-02  -0.551908E-02  -0.552724E-02  -0.553540E-02  -0.554357E-02  -0.555174E-02  -0.555992E-02  -0.556811E-02  -0.557631E-02  -0.558451E-02  -0.559272E-02  -0.560093E-02  -0.560916E-02  -0.561738E-02  -0.562562E-02  -0.563386E-02  -0.564211E-02  -0.565037E-02  -0.565863E-02  -0.566690E-02  -0.567517E-02  -0.568346E-02  -0.569175E-02  -0.570004E-02  -0.570835E-02  -0.571666E-02  -0.572497E-02  -0.573330E-02  -0.574163E-02  -0.574996E-02  -0.575831E-02  -0.576666E-02  -0.577502E-02  -0.578338E-02  -0.579176E-02  -0.580013E-02  -0.580852E-02  -0.581691E-02  -0.582531E-02  -0.583372E-02  -0.584213E-02  -0.585055E-02  -0.585898E-02  -0.586742E-02  -0.587586E-02  -0.588431E-02  -0.589276E-02  -0.590123E-02  -0.590970E-02  -0.591817E-02  -0.592666E-02  -0.593515E-02  -0.594365E-02  -0.595215E-02  -0.596067E-02  -0.596919E-02  -0.597771E-02  -0.598625E-02  -0.599479E-02  -0.600334E-02  -0.601189E-02  -0.602045E-02    0.00000    
